x,y
10,5.884409329773012E-6
20,3.09319881745283E-6
30,2.001105997130771
40,5.1010587516549186E-5
50,4.7237284758874014E-5
60,7.648677662049494E-5
70,3.0373690502631668E-5
80,9.863059524623792E-5
90,7.967052612718161E-6
100,2.000132947265309
